document_uuid,document_title_en,entity_text,entity_type,entity_start_pos,entity_end_pos,extractor_confidence_score,is_matched,matched_sot_name,matched_sot_entity_type
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Frank-Walter Steinmeier,Person,226,249,0.9457262754440308,True,Frank-Walter Steinmeier,Person
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,43,49,0.9665416479110718,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,290,296,0.9665416479110718,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,1126,1132,0.9665416479110718,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,1345,1351,0.9665416479110718,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,1537,1543,0.9665416479110718,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Foreign Minister,Person,365,381,0.6707587242126465,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Annalena Baerbock,Person,382,399,0.9848384857177734,True,Annalena Baerbock,Person
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Hauptstadt,Location,145,155,0.6412022709846497,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Hauptstadt,Location,462,472,0.6412022709846497,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Hauptstadt,Location,1485,1495,0.6412022709846497,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Bavaria,Location,488,495,0.8872621655464172,True,Bavaria,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Bavaria,Location,850,857,0.8872621655464172,True,Bavaria,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Bavaria,Location,1220,1227,0.8872621655464172,True,Bavaria,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,SAP SE,Company,556,562,0.9798874855041504,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,North Rhine-Westphalia,Location,633,655,0.8646212220191956,True,North Rhine-Westphalia,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Christian Klein,Person,671,686,0.9809566736221313,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,SAP,Company,556,559,0.9329733848571777,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,SAP,Company,696,699,0.9329733848571777,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Germany,Location,111,118,0.8079975843429565,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Germany,Location,742,749,0.8079975843429565,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Germany,Location,1092,1099,0.8079975843429565,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Germany,Location,1371,1378,0.8079975843429565,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Siemens AG,Company,765,775,0.9664259552955627,True,Siemens AG,Company
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Bavaria,Location,488,495,0.9541861414909363,True,Bavaria,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Bavaria,Location,850,857,0.9541861414909363,True,Bavaria,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Bavaria,Location,1220,1227,0.9541861414909363,True,Bavaria,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Roland Busch,Person,863,875,0.9505459666252136,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Bertelsmann SE,Company,944,958,0.9853531718254089,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Thomas Rabe,Person,1030,1041,0.9464777708053589,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Bertelsmann,Company,944,955,0.7547893524169922,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Bertelsmann,Company,1051,1062,0.7547893524169922,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Germany,Location,111,118,0.5062894225120544,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Germany,Location,742,749,0.5062894225120544,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Germany,Location,1092,1099,0.5062894225120544,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Germany,Location,1371,1378,0.5062894225120544,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,43,49,0.9609075784683228,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,290,296,0.9609075784683228,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,1126,1132,0.9609075784683228,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,1345,1351,0.9609075784683228,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,1537,1543,0.9609075784683228,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Munich,Location,1197,1203,0.9579207897186279,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Munich,Location,1548,1554,0.9579207897186279,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Düsseldorf,Location,1208,1218,0.9718500375747681,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Bavaria,Location,488,495,0.9243594408035278,True,Bavaria,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Bavaria,Location,850,857,0.9243594408035278,True,Bavaria,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Bavaria,Location,1220,1227,0.9243594408035278,True,Bavaria,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,NRW,Location,1232,1235,0.9600104689598083,True,North Rhine-Westphalia,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Steinmeier,Person,239,249,0.9913870692253113,True,Frank-Walter Steinmeier,Person
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Steinmeier,Person,1284,1294,0.9913870692253113,True,Frank-Walter Steinmeier,Person
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,43,49,0.990754246711731,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,290,296,0.990754246711731,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,1126,1132,0.990754246711731,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,1345,1351,0.990754246711731,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,1537,1543,0.990754246711731,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,43,49,0.9891839027404785,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,290,296,0.9891839027404785,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,1126,1132,0.9891839027404785,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,1345,1351,0.9891839027404785,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Berlin,Location,1537,1543,0.9891839027404785,True,Berlin,Location
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Munich,Location,1197,1203,0.974410891532898,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Munich,Location,1548,1554,0.974410891532898,False,,
667ad81e-0750-43b4-890b-f1b327e89a3e,Germany Unveils Education Reform to Boost Digital Learning,Frankfurt,Location,1593,1602,0.9717655777931213,False,,
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,33,39,0.9600300192832947,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,517,523,0.9600300192832947,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,1163,1169,0.9600300192832947,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,1544,1550,0.9600300192832947,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,German Bundestag,Location,54,70,0.6265823841094971,False,,
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Olaf Scholz,Person,90,101,0.9654702544212341,True,Olaf Scholz,Person
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Bundeskanzler,Person,236,249,0.5965968370437622,True,Olaf Scholz,Person
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Siemens AG,Company,292,302,0.9911597371101379,True,Siemens AG,Company
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Volkswagen AG,Company,307,320,0.9912277460098267,True,Volkswagen AG,Company
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Germany,Location,340,347,0.6662999391555786,False,,
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Germany,Location,1457,1464,0.6662999391555786,False,,
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Scholz,Person,95,101,0.8810334801673889,True,Olaf Scholz,Person
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Scholz,Person,389,395,0.8810334801673889,True,Olaf Scholz,Person
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Hauptstadt,Location,410,420,0.8432683944702148,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Annalena Baerbock,Person,440,457,0.9828776121139526,True,Annalena Baerbock,Person
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,33,39,0.9160453081130981,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,517,523,0.9160453081130981,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,1163,1169,0.9160453081130981,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,1544,1550,0.9160453081130981,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Bavaria,Location,602,609,0.8660343885421753,True,Bavaria,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Bavaria,Location,1281,1288,0.8660343885421753,True,Bavaria,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Siemens,Company,292,299,0.9798636436462402,True,Siemens AG,Company
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Siemens,Company,664,671,0.9798636436462402,True,Siemens AG,Company
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Roland Busch,Person,715,727,0.9753509163856506,False,,
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Volkswagen,Company,307,317,0.973042368888855,True,Volkswagen AG,Company
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Volkswagen,Company,827,837,0.973042368888855,True,Volkswagen AG,Company
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Wolfsburg-based,Location,843,858,0.7160763144493103,False,,
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,North Rhine-Westphalia,Location,935,957,0.8905990123748779,True,North Rhine-Westphalia,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Oliver Blume,Person,963,975,0.9030137658119202,False,,
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,VW,Company,1008,1010,0.9769545793533325,True,Volkswagen AG,Company
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Frank-Walter Steinmeier,Person,1053,1076,0.9744361639022827,True,Frank-Walter Steinmeier,Person
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,33,39,0.9616852402687073,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,517,523,0.9616852402687073,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,1163,1169,0.9616852402687073,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,1544,1550,0.9616852402687073,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Munich,Location,637,643,0.9407603740692139,False,,
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Munich,Location,1258,1264,0.9407603740692139,False,,
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Düsseldorf,Location,1269,1279,0.9728220105171204,False,,
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Bavaria,Location,602,609,0.907572865486145,True,Bavaria,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Bavaria,Location,1281,1288,0.907572865486145,True,Bavaria,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,NRW,Location,1293,1296,0.9508610963821411,True,North Rhine-Westphalia,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Germany,Location,340,347,0.603526771068573,False,,
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Germany,Location,1457,1464,0.603526771068573,False,,
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Analysts,Person,1494,1502,0.729551374912262,False,,
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,33,39,0.9024419188499451,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,517,523,0.9024419188499451,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,1163,1169,0.9024419188499451,True,Berlin,Location
949baaa2-1278-4ea8-b180-ba48cfdddd28,Germany Passes AI Governance Act to Ensure Ethical Technology Development,Berlin,Location,1544,1550,0.9024419188499451,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,55,61,0.9181105494499207,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,495,501,0.9181105494499207,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,1191,1197,0.9181105494499207,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,1411,1417,0.9181105494499207,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,1554,1560,0.9181105494499207,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Olaf Scholz,Person,83,94,0.9713522791862488,True,Olaf Scholz,Person
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Germany,Location,128,135,0.7706536650657654,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Germany,Location,1061,1068,0.7706536650657654,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Germany,Location,1442,1449,0.7706536650657654,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Germany,Location,1605,1612,0.7706536650657654,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Frank-Walter Steinmeier,Person,240,263,0.9570407867431641,True,Frank-Walter Steinmeier,Person
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Europe,Location,363,369,0.5358825325965881,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Hauptstadt,Location,395,405,0.650497555732727,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Foreign Minister,Person,408,424,0.6573959589004517,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Annalena Baerbock,Person,425,442,0.9756056070327759,True,Annalena Baerbock,Person
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,55,61,0.9247951507568359,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,495,501,0.9247951507568359,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,1191,1197,0.9247951507568359,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,1411,1417,0.9247951507568359,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,1554,1560,0.9247951507568359,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Bavaria,Location,564,571,0.9230440855026245,True,Bavaria,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Bavaria,Location,945,952,0.9230440855026245,True,Bavaria,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Bavaria,Location,1299,1306,0.9230440855026245,True,Bavaria,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Siemens AG,Company,673,683,0.9848954677581787,True,Siemens AG,Company
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,North Rhine-Westphalia,Location,743,765,0.9042226076126099,True,North Rhine-Westphalia,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,North Rhine-Westphalia,Location,1272,1294,0.9042226076126099,True,North Rhine-Westphalia,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Roland Busch,Person,771,783,0.9795939922332764,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Volkswagen AG,Company,855,868,0.9600033164024353,True,Volkswagen AG,Company
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Bavaria,Location,564,571,0.980769157409668,True,Bavaria,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Bavaria,Location,945,952,0.980769157409668,True,Bavaria,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Bavaria,Location,1299,1306,0.980769157409668,True,Bavaria,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Oliver Blume,Person,998,1010,0.9806795120239258,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,VW,Company,1019,1021,0.9636045098304749,True,Volkswagen AG,Company
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Germany,Location,128,135,0.7633458971977234,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Germany,Location,1061,1068,0.7633458971977234,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Germany,Location,1442,1449,0.7633458971977234,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Germany,Location,1605,1612,0.7633458971977234,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,BMW Group,Company,1085,1094,0.9710310101509094,True,BMW Group,Company
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Munich,Location,689,695,0.979977011680603,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Munich,Location,1100,1106,0.979977011680603,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Munich,Location,1249,1255,0.979977011680603,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Bayern,Location,1160,1166,0.8538039326667786,True,Bavaria,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,55,61,0.9645801186561584,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,495,501,0.9645801186561584,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,1191,1197,0.9645801186561584,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,1411,1417,0.9645801186561584,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Berlin,Location,1554,1560,0.9645801186561584,True,Berlin,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Munich,Location,689,695,0.9786112904548645,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Munich,Location,1100,1106,0.9786112904548645,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Munich,Location,1249,1255,0.9786112904548645,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,Düsseldorf,Location,1260,1270,0.9775307774543762,False,,
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,North Rhine-Westphalia,Location,743,765,0.7733114957809448,True,North Rhine-Westphalia,Location
31f06ef2-b032-4466-9c83-314df3f95ae8,Germany Launches Green Future Initiative for Carbon Neutrality by 2045,North Rhine-Westphalia,Location,1272,1294,0.7733114957809448,True,North Rhine-Westphalia,Location
